線区コード(16進)	駅順コード(16進)	会社名	線区名	駅名	備考
d5	2e	京浜急行電鉄	本	安針塚	
d5	2f	京浜急行電鉄	本	逸見	
d5	30	京浜急行電鉄	本	汐入	
d5	31	京浜急行電鉄	本	横須賀中央	
d5	32	京浜急行電鉄	本	県立大学	
d5	33	京浜急行電鉄	本	堀ノ内	
d5	34	京浜急行電鉄	本	京急大津	
d5	35	京浜急行電鉄	本	馬堀海岸	
d5	36	京浜急行電鉄	本	浦賀	
d6	1	京浜急行電鉄	空港	京急蒲田	
d6	2	京浜急行電鉄	空港	糀谷	
d6	3	京浜急行電鉄	空港	大鳥居	
d6	4	京浜急行電鉄	空港	穴守稲荷	
d6	5	京浜急行電鉄	空港	天空橋	
d6	6	京浜急行電鉄	空港	国際ターミナル駅(仮称)	2009年12月開業予定
d6	6	京浜急行電鉄	空港	羽田空港国際線ターミナル	
d6	7	京浜急行電鉄	空港	羽田空港	
d6	7	京浜急行電鉄	空港	羽田空港	
d6	7	京浜急行電鉄	空港	羽田空港	
d6	7	京浜急行電鉄	空港	羽田空港国内線ターミナル	
d6	7	京浜急行	空港	羽田空港	
d6	7	京浜急行電鉄	空港	羽田空港	2009年3月改定
d7	1	京浜急行電鉄	大師	京急川崎	
d7	2	京浜急行電鉄	大師	港町	
d7	3	京浜急行電鉄	大師	鈴木町	
d7	4	京浜急行電鉄	大師	川崎大師	
d7	5	京浜急行電鉄	大師	東門前	
d7	6	京浜急行電鉄	大師	産業道路	
d7	7	京浜急行電鉄	大師	小島新田	
d8	1	京浜急行電鉄	逗子	金沢八景	
d8	2	京浜急行電鉄	逗子	六浦	
d8	4	京浜急行電鉄	逗子	神武寺	
d8	6	京浜急行電鉄	逗子	新逗子	
d9	1	京浜急行電鉄	久里浜	堀ノ内	
d9	2	京浜急行電鉄	久里浜	新大津	
d9	3	京浜急行電鉄	久里浜	北久里浜	
d9	5	京浜急行電鉄	久里浜	京急久里浜	
d9	6	京浜急行電鉄	久里浜	YRP野比	
d9	7	京浜急行電鉄	久里浜	京急長沢	
d9	8	京浜急行電鉄	久里浜	津久井浜	
d9	9	京浜急行電鉄	久里浜	三浦海岸	
d9	a	京浜急行電鉄	久里浜	三崎口	
de	1	小田急電鉄	多摩	新百合ヶ丘	
de	2	小田急電鉄	多摩	五月台	
de	3	小田急電鉄	多摩	栗平	
de	4	小田急電鉄	多摩	黒川	
de	5	小田急電鉄	多摩	はるひ野	
de	6	小田急電鉄	多摩	小田急永山	
de	8	小田急電鉄	多摩	小田急多摩センター	
de	a	小田急電鉄	多摩	唐木田	
e0	1	小田急電鉄	小田原	新宿	
e0	2	小田急電鉄	小田原	南新宿	
e0	3	小田急電鉄	小田原	参宮橋	
e0	4	小田急電鉄	小田原	代々木八幡	
e0	5	小田急電鉄	小田原	代々木上原	
e0	6	小田急電鉄	小田原	東北沢	
e0	7	小田急電鉄	小田原	下北沢	
e0	8	小田急電鉄	小田原	世田谷代田	
e0	9	小田急電鉄	小田原	梅ヶ丘	
e0	a	小田急電鉄	小田原	豪徳寺	
e0	b	小田急電鉄	小田原	経堂	
e0	c	小田急電鉄	小田原	千歳船橋	
e0	d	小田急電鉄	小田原	祖師ヶ谷大蔵	
e0	e	小田急電鉄	小田原	成城学園前	
e0	f	小田急電鉄	小田原	喜多見	
e0	11	小田急電鉄	小田原	狛江	
e0	12	小田急電鉄	小田原	和泉多摩川	
e0	13	小田急電鉄	小田原	登戸	
e0	14	小田急電鉄	小田原	向ヶ丘遊園	
e0	15	小田急電鉄	小田原	生田	
e0	16	小田急電鉄	小田原	読売ランド前	
e0	17	小田急電鉄	小田原	百合ヶ丘	
e0	18	小田急電鉄	小田原	新百合ヶ丘	
e0	19	小田急電鉄	小田原	柿生	
e0	1a	小田急電鉄	小田原	鶴川	
e0	1c	小田急電鉄	小田原	玉川学園前	
e0	1e	小田急電鉄	小田原	町田	
e0	1f	小田急電鉄	小田原	相模大野	
e0	21	小田急電鉄	小田原	小田急相模原	
e0	22	小田急電鉄	小田原	相武台前	
e0	23	小田急電鉄	小田原	座間	
e0	25	小田急電鉄	小田原	海老名	
e0	26	小田急電鉄	小田原	厚木	
e0	27	小田急電鉄	小田原	本厚木	
e0	29	小田急電鉄	小田原	愛甲石田	
e0	2b	小田急電鉄	小田原	伊勢原	
e0	2d	小田急電鉄	小田原	鶴巻温泉	
e0	2e	小田急電鉄	小田原	東海大学前	
e0	30	小田急電鉄	小田原	秦野	
e0	32	小田急電鉄	小田原	渋沢	
e0	34	小田急電鉄	小田原	新松田	
e0	36	小田急電鉄	小田原	開成	
e0	37	小田急電鉄	小田原	栢山	
e0	38	小田急電鉄	小田原	富水	
e0	39	小田急電鉄	小田原	螢田	
e0	3a	小田急電鉄	小田原	足柄	
e0	3b	小田急電鉄	小田原	小田原	
e1	1	小田急電鉄	江ノ島	相模大野	
e1	2	小田急電鉄	江ノ島	東林間	
e1	3	小田急電鉄	江ノ島	中央林間	
e1	4	小田急電鉄	江ノ島	南林間	
e1	5	小田急電鉄	江ノ島	鶴間	
e1	7	小田急電鉄	江ノ島	大和	
e1	8	小田急電鉄	江ノ島	桜ヶ丘	
e1	9	小田急電鉄	江ノ島	高座渋谷	
e1	b	小田急電鉄	江ノ島	長後	
e1	c	小田急電鉄	江ノ島	湘南台	
e1	d	小田急電鉄	江ノ島	六会日大前	
e1	e	小田急電鉄	江ノ島	善行	
e1	f	小田急電鉄	江ノ島	藤沢本町	
e1	10	小田急電鉄	江ノ島	藤沢	
e1	11	小田急電鉄	江ノ島	本鵠沼	
e1	12	小田急電鉄	江ノ島	鵠沼海岸	
e1	14	小田急電鉄	江ノ島	片瀬江ノ島	
e3	2c	東京地下鉄	3号線銀座	浅草	
e3	2d	東京地下鉄	3号線銀座	田原町	
e3	2e	東京地下鉄	3号線銀座	稲荷町	
e3	2f	東京地下鉄	3号線銀座	上野	
e3	30	東京地下鉄	3号線銀座	上野広小路	
e3	31	東京地下鉄	3号線銀座	末広町	
e3	32	東京地下鉄	3号線銀座	神田	
e3	33	東京地下鉄	3号線銀座	三越前	
e3	34	東京地下鉄	3号線銀座	日本橋	
e3	35	東京地下鉄	3号線銀座	京橋	
e3	36	東京地下鉄	3号線銀座	銀座	
e3	37	東京地下鉄	3号線銀座	新橋	
e3	38	東京地下鉄	3号線銀座	虎ノ門	
e3	39	東京地下鉄	3号線銀座	溜池山王	
e3	3a	東京地下鉄	3号線銀座	赤坂見附	
e3	3b	東京地下鉄	3号線銀座	青山一丁目	
e3	3c	東京地下鉄	3号線銀座	外苑前	
e3	3d	東京地下鉄	3号線銀座	表参道	
e3	3e	東京地下鉄	3号線銀座	渋谷	
e3	47	東京地下鉄	9号線千代田	北綾瀬	支線
e3	48	東京地下鉄	9号線千代田	綾瀬	
e3	4a	東京地下鉄	9号線千代田	北千住	
e3	4c	東京地下鉄	9号線千代田	町屋	
e3	4d	東京地下鉄	9号線千代田	西日暮里	
e3	4e	東京地下鉄	9号線千代田	千駄木	
e3	4f	東京地下鉄	9号線千代田	根津	
e3	50	東京地下鉄	9号線千代田	湯島	
e3	51	東京地下鉄	9号線千代田	新御茶ノ水	
e3	53	東京地下鉄	9号線千代田	大手町	
e3	54	東京地下鉄	9号線千代田	二重橋前	
e3	55	東京地下鉄	9号線千代田	日比谷	
e3	56	東京地下鉄	9号線千代田	霞ヶ関	
e3	57	東京地下鉄	9号線千代田	国会議事堂前	
e3	58	東京地下鉄	9号線千代田	赤坂	
e3	59	東京地下鉄	9号線千代田	乃木坂	
e3	5b	東京地下鉄	9号線千代田	表参道	
e3	5c	東京地下鉄	9号線千代田	明治神宮前	
e3	5d	東京地下鉄	9号線千代田	代々木公園	
e3	5e	東京地下鉄	9号線千代田	代々木上原	
e3	65	東京地下鉄	8号線有楽町	和光市	
e3	66	東京地下鉄	8号線有楽町	地下鉄成増	
e3	68	東京地下鉄	8号線有楽町	地下鉄赤塚	
e3	6a	東京地下鉄	8号線有楽町	平和台	
e3	6b	東京地下鉄	8号線有楽町	氷川台	
e3	6d	東京地下鉄	8号線有楽町	小竹向原	
e3	6e	東京地下鉄	8号線有楽町	千川	
e3	6f	東京地下鉄	8号線有楽町	要町	
e3	70	東京地下鉄	8号線有楽町	池袋	
e3	71	東京地下鉄	8号線有楽町	東池袋	
e3	72	東京地下鉄	8号線有楽町	護国寺	
e3	73	東京地下鉄	8号線有楽町	江戸川橋	
e3	75	東京地下鉄	8号線有楽町	飯田橋	
e3	76	東京地下鉄	8号線有楽町	市ヶ谷	
e3	77	東京地下鉄	8号線有楽町	麹町	
e3	78	東京地下鉄	8号線有楽町	永田町	
e3	79	東京地下鉄	8号線有楽町	桜田門	
e3	7a	東京地下鉄	8号線有楽町	有楽町	
e3	7b	東京地下鉄	8号線有楽町	銀座一丁目	
e3	7c	東京地下鉄	8号線有楽町	新富町	
e3	7d	東京地下鉄	8号線有楽町	月島	
e3	7e	東京地下鉄	8号線有楽町	豊洲	
e3	7f	東京地下鉄	8号線有楽町	辰巳	
e3	80	東京地下鉄	8号線有楽町	新木場	
e4	25	東京地下鉄	2号線日比谷	北千住	
e4	27	東京地下鉄	2号線日比谷	南千住	
e4	28	東京地下鉄	2号線日比谷	三ノ輪	
e4	29	東京地下鉄	2号線日比谷	入谷	
e4	2a	東京地下鉄	2号線日比谷	上野	
e4	2b	東京地下鉄	2号線日比谷	仲御徒町	
e4	2c	東京地下鉄	2号線日比谷	秋葉原	
e4	2d	東京地下鉄	2号線日比谷	小伝馬町	
e4	2e	東京地下鉄	2号線日比谷	人形町	
e4	2f	東京地下鉄	2号線日比谷	茅場町	
e4	30	東京地下鉄	2号線日比谷	八丁堀	
e4	31	東京地下鉄	2号線日比谷	築地	
e4	32	東京地下鉄	2号線日比谷	東銀座	
e4	33	東京地下鉄	2号線日比谷	銀座	
e4	34	東京地下鉄	2号線日比谷	日比谷	
e4	35	東京地下鉄	2号線日比谷	霞ヶ関	
e4	37	東京地下鉄	2号線日比谷	神谷町	
e4	39	東京地下鉄	2号線日比谷	六本木	
e4	3b	東京地下鉄	2号線日比谷	広尾	
e4	3d	東京地下鉄	2号線日比谷	恵比寿	
e4	3e	東京地下鉄	2号線日比谷	中目黒	
e4	41	東京地下鉄	5号線東西	中野	
e4	43	東京地下鉄	5号線東西	落合	
e4	45	東京地下鉄	5号線東西	高田馬場	
e4	47	東京地下鉄	5号線東西	早稲田	
e4	48	東京地下鉄	5号線東西	神楽坂	
e4	49	東京地下鉄	5号線東西	飯田橋	
e4	4a	東京地下鉄	5号線東西	九段下	
e4	4b	東京地下鉄	5号線東西	竹橋	
e4	4c	東京地下鉄	5号線東西	大手町	
e4	4d	東京地下鉄	5号線東西	日本橋	
e4	4e	東京地下鉄	5号線東西	茅場町	
e4	50	東京地下鉄	5号線東西	門前仲町	
e4	51	東京地下鉄	5号線東西	木場	
e4	52	東京地下鉄	5号線東西	東陽町	
e4	53	東京地下鉄	5号線東西	南砂町	
e4	54	東京地下鉄	5号線東西	西葛西	
e4	55	東京地下鉄	5号線東西	葛西	
e4	57	東京地下鉄	5号線東西	浦安	
e4	58	東京地下鉄	5号線東西	南行徳	
e4	59	東京地下鉄	5号線東西	行徳	
e4	5a	東京地下鉄	5号線東西	妙典	
e4	5c	東京地下鉄	5号線東西	原木中山	
e4	5e	東京地下鉄	5号線東西	西船橋	
e5	21	東京地下鉄	4号線丸ノ内	池袋	
e5	23	東京地下鉄	4号線丸ノ内	新大塚	
e5	24	東京地下鉄	4号線丸ノ内	茗荷谷	
e5	26	東京地下鉄	4号線丸ノ内	後楽園	
e5	27	東京地下鉄	4号線丸ノ内	本郷三丁目	
e5	28	東京地下鉄	4号線丸ノ内	御茶ノ水	
e5	29	東京地下鉄	4号線丸ノ内	淡路町	
e5	2a	東京地下鉄	4号線丸ノ内	大手町	
e5	2b	東京地下鉄	4号線丸ノ内	東京	
e5	2c	東京地下鉄	4号線丸ノ内	銀座	
e5	2d	東京地下鉄	4号線丸ノ内	霞ヶ関	
e5	2e	東京地下鉄	4号線丸ノ内	国会議事堂前	
e5	2f	東京地下鉄	4号線丸ノ内	赤坂見附	
e5	30	東京地下鉄	4号線丸ノ内	四ッ谷	
e5	31	東京地下鉄	4号線丸ノ内	四谷三丁目	
e5	32	東京地下鉄	4号線丸ノ内	新宿御苑前	
e5	33	東京地下鉄	4号線丸ノ内	新宿三丁目	
e5	34	東京地下鉄	4号線丸ノ内	新宿	
e5	35	東京地下鉄	4号線丸ノ内	西新宿	
e5	36	東京地下鉄	4号線丸ノ内	中野坂上	
e5	37	東京地下鉄	4号線丸ノ内	新中野	
e5	38	東京地下鉄	4号線丸ノ内	東高円寺	
e5	39	東京地下鉄	4号線丸ノ内	新高円寺	
e5	3a	東京地下鉄	4号線丸ノ内	南阿佐ヶ谷	
e5	3c	東京地下鉄	4号線丸ノ内	荻窪	
e5	41	東京地下鉄	4号線丸ノ内	中野坂上	分岐線
e5	42	東京地下鉄	4号線丸ノ内	中野新橋	分岐線
e5	43	東京地下鉄	4号線丸ノ内	中野富士見町	分岐線
e5	44	東京地下鉄	4号線丸ノ内	方南町	分岐線
e6	21	東京地下鉄	11号線半蔵門	渋谷	
e6	26	東京地下鉄	11号線半蔵門	永田町	
e6	27	東京地下鉄	11号線半蔵門	半蔵門	
e6	28	東京地下鉄	11号線半蔵門	九段下	
e6	29	東京地下鉄	11号線半蔵門	神保町	
e6	2b	東京地下鉄	11号線半蔵門	大手町	
e6	2c	東京地下鉄	11号線半蔵門	三越前	
e6	2d	東京地下鉄	11号線半蔵門	水天宮前	
e6	2f	東京地下鉄	11号線半蔵門	清澄白河	
e6	31	東京地下鉄	11号線半蔵門	住吉	
e6	33	東京地下鉄	11号線半蔵門	錦糸町	
e6	35	東京地下鉄	11号線半蔵門	押上	
e7	1	東京地下鉄	13号線副都心	小竹向原	
e7	4	東京地下鉄	13号線副都心	池袋駅	副都心線
e7	5	福岡市交通局	空港	藤崎	
e7	6	東京地下鉄	13号線副都心	雑司が谷	
e7	8	東京地下鉄	13号線副都心	西早稲田	
e7	a	東京地下鉄	13号線副都心	東新宿	
e7	c	東京地下鉄	13号線副都心	新宿三丁目	
e7	e	東京地下鉄	13号線副都心	北参道	
e7	10	東京地下鉄	13号線副都心	明治神宮前	
e7	12	東京地下鉄	13号線副都心	渋谷	
e7	24	東京地下鉄	7号線南北	目黒	
e7	25	東京地下鉄	7号線南北	白金台	
e7	26	東京地下鉄	7号線南北	白金高輪	
e7	28	東京地下鉄	7号線南北	麻布十番	
e7	29	東京地下鉄	7号線南北	六本木一丁目	
e7	2a	東京地下鉄	7号線南北	溜池山王	
e7	2c	東京地下鉄	7号線南北	永田町	
e7	2e	東京地下鉄	7号線南北	四ッ谷	
e7	30	東京地下鉄	7号線南北	市ヶ谷	
e7	32	東京地下鉄	7号線南北	飯田橋	
e7	33	東京地下鉄	7号線南北	後楽園	
e7	34	東京地下鉄	7号線南北	東大前	
e7	35	東京地下鉄	7号線南北	本駒込	
e7	36	東京地下鉄	7号線南北	駒込	
e7	37	東京地下鉄	7号線南北	西ヶ原	
e7	38	東京地下鉄	7号線南北	王子	
e7	39	東京地下鉄	7号線南北	王子神谷	
e7	3b	東京地下鉄	7号線南北	志茂	
e7	3c	東京地下鉄	7号線南北	赤羽岩淵	
ed	1	埼玉高速鉄道	埼玉高速	赤羽岩淵	彩の国スタジアム線
ed	2	埼玉高速鉄道	埼玉高速	川口元郷	彩の国スタジアム線
ed	4	埼玉高速鉄道	埼玉高速	南鳩ケ谷	彩の国スタジアム線
ed	6	埼玉高速鉄道	埼玉高速	鳩ケ谷	彩の国スタジアム線
ed	8	埼玉高速鉄道	埼玉高速	新井宿	彩の国スタジアム線
ed	a	埼玉高速鉄道	埼玉高速	戸塚安行	彩の国スタジアム線
ed	c	埼玉高速鉄道	埼玉高速	東川口	彩の国スタジアム線
ed	e	埼玉高速鉄道	埼玉高速	浦和美園	
ee	1	舞浜リゾートライン	ディズニーリゾートライン	リゾートゲートウェイ	
ee	2	舞浜リゾートライン	ディズニーリゾートライン	東京ディズニーランド	
ee	4	舞浜リゾートライン	ディズニーリゾートライン	ベイサイド	
ee	6	舞浜リゾートライン	ディズニーリゾートライン	東京ディズニーシー	
ef	1	東京都交通局	1号線浅草	押上	
ef	2	東京都交通局	1号線浅草	本所吾妻橋	
ef	3	東京都交通局	1号線浅草	浅草	
ef	4	東京都交通局	1号線浅草	蔵前	
ef	5	東京都交通局	1号線浅草	浅草橋	
ef	6	東京都交通局	1号線浅草	東日本橋	
ef	7	東京都交通局	1号線浅草	人形町	
ef	8	東京都交通局	1号線浅草	日本橋	
ef	9	東京都交通局	1号線浅草	宝町	
ef	a	東京都交通局	1号線浅草	東銀座	
ef	b	東京都交通局	1号線浅草	新橋	
ef	c	東京都交通局	1号線浅草	大門	
ef	d	東京都交通局	1号線浅草	三田	
ef	e	東京都交通局	1号線浅草	泉岳寺	
ef	f	東京都交通局	1号線浅草	高輪台	
ef	10	東京都交通局	1号線浅草	五反田	
ef	11	東京都交通局	1号線浅草	戸越	
ef	12	東京都交通局	1号線浅草	中延	
ef	13	東京都交通局	1号線浅草	馬込	
ef	14	東京都交通局	1号線浅草	西馬込	
f0	27	東京都交通局	6号線三田	西高島平	
f0	28	東京都交通局	6号線三田	新高島平	
f0	29	東京都交通局	6号線三田	高島平	
f0	2a	東京都交通局	6号線三田	西台	
f0	2b	東京都交通局	6号線三田	蓮根	
f0	2c	東京都交通局	6号線三田	志村三丁目	
f0	2d	東京都交通局	6号線三田	志村坂上	
f0	2e	東京都交通局	6号線三田	本蓮沼	
f0	2f	東京都交通局	6号線三田	板橋本町	
f0	30	東京都交通局	6号線三田	板橋区役所前	
f0	31	東京都交通局	6号線三田	新板橋	
f0	32	東京都交通局	6号線三田	西巣鴨	
f0	33	東京都交通局	6号線三田	巣鴨	
f0	34	東京都交通局	6号線三田	千石	
f0	35	東京都交通局	6号線三田	白山	
f0	36	東京都交通局	6号線三田	春日	
f0	37	東京都交通局	6号線三田	水道橋	
f0	38	東京都交通局	6号線三田	神保町	
f0	39	東京都交通局	6号線三田	大手町	
f0	3a	東京都交通局	6号線三田	日比谷	
f0	3b	東京都交通局	6号線三田	内幸町	
f0	3c	東京都交通局	6号線三田	御成門	
f0	3d	東京都交通局	6号線三田	芝公園	
f0	3e	東京都交通局	6号線三田	三田	
f0	40	東京都交通局	6号線三田	白金高輪	
f0	42	東京都交通局	6号線三田	白金台	
f0	44	東京都交通局	6号線三田	目黒	
f1	1	東京都交通局	10号線新宿	新宿	
f1	2	東京都交通局	10号線新宿	新宿三丁目	
f1	3	東京都交通局	10号線新宿	曙橋	
f1	4	東京都交通局	10号線新宿	市ヶ谷	
f1	5	東京都交通局	10号線新宿	九段下	
f1	6	東京都交通局	10号線新宿	神保町	
f1	7	東京都交通局	10号線新宿	小川町	
f1	8	東京都交通局	10号線新宿	岩本町	
f1	9	東京都交通局	10号線新宿	馬喰横山	
f1	a	東京都交通局	10号線新宿	浜町	
f1	b	東京都交通局	10号線新宿	森下	
f1	c	東京都交通局	10号線新宿	菊川	
f1	d	東京都交通局	10号線新宿	住吉	
f1	e	東京都交通局	10号線新宿	西大島	
f1	f	東京都交通局	10号線新宿	大島	
f1	11	東京都交通局	10号線新宿	東大島	
f1	13	東京都交通局	10号線新宿	船堀	
f1	15	東京都交通局	10号線新宿	一之江	
f1	17	東京都交通局	10号線新宿	瑞江	
f1	19	東京都交通局	10号線新宿	篠崎	
f1	1b	東京都交通局	10号線新宿	本八幡	
f2	4	東京都交通局	12号線大江戸	森下	環状部
f2	6	東京都交通局	12号線大江戸	清澄白河	環状部
f2	8	東京都交通局	12号線大江戸	門前仲町	環状部
f2	a	東京都交通局	12号線大江戸	月島	環状部
f2	c	東京都交通局	12号線大江戸	勝どき	環状部
f2	e	東京都交通局	12号線大江戸	築地市場	環状部
f2	10	東京都交通局	12号線大江戸	汐留	環状部
f2	12	東京都交通局	12号線大江戸	大門	環状部
f2	14	東京都交通局	12号線大江戸	赤羽橋	環状部
f2	16	東京都交通局	12号線大江戸	麻布十番	環状部
f2	18	東京都交通局	12号線大江戸	六本木	環状部
f2	1a	東京都交通局	12号線大江戸	青山一丁目	環状部
f2	1c	東京都交通局	12号線大江戸	国立競技場	環状部
f2	1e	東京都交通局	12号線大江戸	代々木	環状部
f2	20	東京都交通局	12号線大江戸	新宿	環状部
f2	22	東京都交通局	12号線大江戸	都庁前	環状部
f2	24	東京都交通局	12号線大江戸	西新宿五丁目	
f2	26	東京都交通局	12号線大江戸	中野坂上	
f2	28	東京都交通局	12号線大江戸	東中野	
f2	2a	東京都交通局	12号線大江戸	中井	
f2	2c	東京都交通局	12号線大江戸	落合南長崎	
f2	2e	東京都交通局	12号線大江戸	新江古田	
f2	30	東京都交通局	12号線大江戸	練馬	
f2	32	東京都交通局	12号線大江戸	豊島園	
f2	34	東京都交通局	12号線大江戸	練馬春日町	
f2	36	東京都交通局	12号線大江戸	光が丘	
f3	3	東京都交通局	12号線大江戸	森下	環状部
f3	5	東京都交通局	12号線大江戸	両国	環状部
